customer_id,churn_probability,top_1_name,top_1_value,top_1_impact,top_2_name,top_2_value,top_2_impact
15615016,0.0227,products_number,2.0,-1.2978,credit_score,515.0,0.077
15615020,0.1135,products_number,2.0,-1.1903,gender_Female,1.0,0.2265
15615029,0.2827,age,40.0,-0.4057,products_number,1.0,0.5524
15615032,0.0287,products_number,2.0,-1.7239,age,47.0,0.5032
15615091,0.0235,products_number,2.0,-1.1989,balance,0.0,0.1083
15615096,0.0192,products_number,2.0,-1.1923,gender_Female,1.0,0.2011
15615140,0.081,age,37.0,-0.7788,products_number,1.0,0.1696
15615176,0.014,age,28.0,-1.3579,active_member,0.0,0.282
15615177,0.0546,age,29.0,-1.1369,credit_score,561.0,0.0467
15615219,0.1321,active_member,1.0,-1.1971,age,61.0,0.6721
15615245,0.0301,age,20.0,-1.3398,products_number,1.0,0.0727
15615254,0.1815,tenure,10.0,-0.5802,balance,43028.77,0.36
15615322,0.1158,products_number,2.0,-0.9841,limite_credito,137256.7,0.3734
15615330,0.0115,products_number,2.0,-1.2134,estimated_salary,170099.23,0.0626
15615352,0.0427,age,33.0,-1.1821,limite_credito,81343.33,0.0955
15615444,0.038,age,30.0,-1.174,limite_credito,160373.77,0.2294
15615457,0.3114,products_number,2.0,-0.9161,limite_credito,157195.48,0.2902
15615473,0.0639,age,34.0,-1.29,active_member,0.0,0.3417
15615477,0.2302,products_number,2.0,-1.4557,active_member,0.0,0.3442
15615575,0.015,products_number,2.0,-1.2851,balance,0.0,0.0106
15615624,0.0718,age,30.0,-1.303,active_member,0.0,0.3008
15615670,0.0821,age,38.0,-0.7215,products_number,1.0,0.1259
15615753,0.2487,age,36.0,-1.0021,country_germany,1.0,0.3901
15615820,0.2305,active_member,1.0,-0.5631,age,50.0,1.3301
15615828,0.1426,age,36.0,-1.279,active_member,0.0,0.3443
15615832,0.1596,age,37.0,-0.614,gender_Female,1.0,0.2031
15615931,0.048,products_number,2.0,-1.3899,gender_Female,1.0,0.248
15615938,0.2534,active_member,1.0,-1.008,age,65.0,0.6161
15615991,0.1371,active_member,1.0,-0.5799,age,43.0,0.2012
15616028,0.1479,age,32.0,-1.4433,products_number,3.0,2.5632
15616029,0.013,age,33.0,-1.313,active_member,0.0,0.3065
15616088,0.1267,active_member,1.0,-1.0776,gender_Female,1.0,0.1374
15616122,0.0083,products_number,2.0,-1.4685,balance,0.0,0.0397
15616152,0.6355,tenure,1.0,-0.3074,age,49.0,0.984
15616168,0.0841,age,36.0,-0.9946,gender_Female,1.0,0.2072
15616172,0.0191,products_number,2.0,-1.2225,active_member,0.0,0.3488
15616240,0.0165,products_number,2.0,-1.4194,credit_score,530.0,0.033
15616270,0.1532,active_member,1.0,-0.5563,age,44.0,0.2092
15616280,0.6724,gender_Female,0.0,-0.2779,age,48.0,0.88
15616330,0.0269,products_number,2.0,-1.2714,active_member,0.0,0.215
15616365,0.4214,products_number,2.0,-1.1427,age,54.0,1.9205
15616380,0.0519,products_number,2.0,-1.318,gender_Female,1.0,0.3101
15616431,0.0854,age,34.0,-1.1977,products_number,1.0,0.4479
15616451,0.4828,active_member,1.0,-0.4014,age,48.0,0.9327
15616471,0.4833,active_member,1.0,-0.6015,age,52.0,1.2849
15616525,0.1459,age,32.0,-1.229,active_member,0.0,0.372
15616529,0.1879,age,36.0,-0.9356,products_number,1.0,0.4873
15616550,0.0973,products_number,2.0,-1.3311,active_member,0.0,0.2741
15616555,0.369,tenure,8.0,-0.4564,active_member,0.0,0.4026
15616630,0.4701,age,42.0,-0.375,products_number,1.0,0.3719
15616666,0.3779,products_number,2.0,-1.1933,age,53.0,1.334
15616700,0.0546,products_number,2.0,-1.3538,gender_Female,1.0,0.2906
15616709,0.2361,products_number,2.0,-1.0488,active_member,0.0,0.2983
15616745,0.0676,age,36.0,-0.861,limite_credito,465191.38,0.0932
15616811,0.3233,active_member,1.0,-0.4569,age,48.0,1.0355
15616833,0.0183,products_number,2.0,-1.2104,cidade_zaragoza,1.0,0.0654
15616922,0.0134,age,28.0,-1.4421,gender_Female,1.0,0.0739
15616929,0.1186,active_member,1.0,-1.3154,age,63.0,0.6829
15616931,0.1927,gender_Female,0.0,-0.4854,active_member,0.0,0.3929
15616954,0.0222,products_number,2.0,-1.171,credit_score,592.0,0.0517
15617029,0.0488,products_number,2.0,-1.3181,active_member,0.0,0.3149
15617078,0.4896,cidade_marseille,1.0,-0.4112,age,46.0,0.5002
15617082,0.017,age,35.0,-1.0691,products_number,1.0,0.0799
15617134,0.0273,products_number,2.0,-1.5068,active_member,0.0,0.275
15617136,0.2065,age,39.0,-0.5384,products_number,1.0,0.3854
15617166,0.2231,age,38.0,-0.9254,products_number,1.0,0.4827
15617206,0.1391,products_number,2.0,-1.4761,active_member,0.0,0.3291
15617252,0.1553,age,34.0,-1.4421,active_member,0.0,0.3588
15617301,0.553,age,38.0,-0.8447,country_germany,1.0,0.5454
15617304,0.0233,products_number,2.0,-1.6089,balance,0.0,0.1057
15617320,0.6196,balance,151709.33,-0.2325,age,48.0,0.7469
15617348,0.044,products_number,2.0,-1.6901,active_member,0.0,0.3497
15617401,0.0137,age,24.0,-1.5275,active_member,0.0,0.2975
15617419,0.0438,age,30.0,-1.3685,gender_Female,1.0,0.2164
15617434,0.1938,age,39.0,-0.576,products_number,1.0,0.4797
15617454,0.0176,age,26.0,-1.3321,gender_Female,1.0,0.1802
15617476,0.0229,products_number,2.0,-1.3196,gender_Female,1.0,0.1724
15617507,0.0779,products_number,2.0,-1.2817,active_member,0.0,0.3184
15617518,0.1197,age,37.0,-0.7595,products_number,1.0,0.374
15617538,0.0252,products_number,2.0,-1.4772,active_member,0.0,0.3024
15617603,0.0456,products_number,2.0,-1.0944,cidade_cologne,1.0,0.2395
15617617,0.0103,products_number,2.0,-1.536,credit_utilization,,0.0177
15617648,0.1237,products_number,2.0,-1.0432,age,46.0,0.5653
15617655,0.059,products_number,2.0,-1.2217,gender_Female,1.0,0.3164
15617657,0.1144,age,37.0,-0.7624,products_number,1.0,0.2341
15617705,0.2343,active_member,1.0,-0.3964,gender_Female,1.0,0.1747
15617790,0.1008,age,30.0,-1.3231,active_member,0.0,0.2737
15617866,0.0467,active_member,1.0,-1.4325,limite_credito,121186.99,0.219
15617877,0.0518,products_number,2.0,-1.5867,age,45.0,0.453
15617934,0.0514,age,37.0,-0.7459,products_number,1.0,0.118
15617982,0.138,products_number,2.0,-1.4644,active_member,0.0,0.3319
15617991,0.05,age,30.0,-1.3061,credit_utilization,0.8838098988270561,0.0853
15618018,0.0578,products_number,2.0,-0.8476,gender_Female,1.0,0.1843
15618155,0.1808,active_member,1.0,-0.5282,age,47.0,0.7532
15618171,0.0219,products_number,2.0,-1.2179,gender_Female,1.0,0.2048
15618182,0.0974,products_number,2.0,-1.3408,active_member,0.0,0.3154
15618203,0.2515,products_number,2.0,-1.2867,age,53.0,1.3782
15618213,0.0471,age,34.0,-1.2921,products_number,1.0,0.1671
15618225,0.109,products_number,2.0,-1.2108,active_member,0.0,0.3363
15618239,0.7615,tenure,0.0,-0.3002,age,49.0,1.074
15618243,0.1701,cidade_madrid,1.0,-0.4066,age,45.0,0.5134
15618245,0.207,products_number,2.0,-1.2144,active_member,0.0,0.4003
15618258,0.0945,age,39.0,-0.9912,active_member,0.0,0.3175
15618363,0.0618,age,31.0,-1.1543,products_number,1.0,0.3329
15618391,0.0198,products_number,2.0,-1.2709,credit_utilization,,0.031
15618401,0.0519,products_number,2.0,-1.2482,limite_credito,289637.99,0.3082
15618410,0.2466,age,28.0,-1.5572,country_germany,1.0,0.4087
15618437,0.0096,products_number,2.0,-1.2208,credit_score,567.0,0.0138
15618446,0.1914,products_number,2.0,-1.421,age,51.0,1.3071
15618566,0.0432,products_number,2.0,-1.3842,gender_Female,1.0,0.2613
15618581,0.0166,products_number,2.0,-1.2167,cidade_zaragoza,1.0,0.0626
15618661,0.0549,age,31.0,-1.2203,credit_score,535.0,0.0931
15618695,0.1221,age,24.0,-1.2172,gender_Female,1.0,0.2029
15618750,0.0628,age,32.0,-1.3947,active_member,0.0,0.332
15618765,0.671,active_member,1.0,-0.4203,country_germany,1.0,0.3998
15618816,0.4175,active_member,1.0,-0.4058,country_germany,1.0,0.4014
15618926,0.0273,products_number,2.0,-1.6029,age,45.0,0.3462
15618950,0.0379,age,28.0,-1.1981,limite_credito,117975.98,0.2564
15619016,0.1981,products_number,2.0,-1.3534,age,47.0,0.6534
15619029,0.2001,products_number,2.0,-1.4966,active_member,0.0,0.362
15619045,0.0819,products_number,2.0,-1.4944,age,45.0,0.4558
15619083,0.0341,products_number,2.0,-1.274,gender_Female,1.0,0.2178
15619087,0.4729,active_member,1.0,-0.92,age,55.0,1.6915
15619116,0.0568,products_number,2.0,-1.3077,gender_Female,1.0,0.2506
15619130,0.0924,products_number,2.0,-1.115,gender_Female,1.0,0.2011
15619238,0.0247,products_number,2.0,-1.2771,active_member,0.0,0.3268
15619280,0.0335,age,26.0,-1.2555,active_member,0.0,0.3031
15619340,0.0257,products_number,2.0,-1.3593,active_member,0.0,0.2909
15619360,0.185,cidade_madrid,1.0,-0.5746,products_number,1.0,0.4603
15619407,0.1315,active_member,1.0,-0.4335,products_number,1.0,0.2005
15619436,0.3525,age,34.0,-1.2756,products_number,1.0,0.5104
15619465,0.0354,products_number,2.0,-1.2487,gender_Female,1.0,0.2066
15619494,0.2277,age,32.0,-1.2353,country_germany,1.0,0.283
15619529,0.0819,age,29.0,-1.4091,active_member,0.0,0.402
15619537,0.0257,age,32.0,-0.9306,limite_credito,93463.73,0.1187
15619616,0.0529,age,35.0,-1.2963,active_member,0.0,0.2494
15619626,0.0337,age,26.0,-1.0603,limite_credito,401544.15,0.161
15619674,0.1747,age,36.0,-1.004,products_number,1.0,0.2817
15619699,0.1134,age,32.0,-1.3544,products_number,1.0,0.4841
15619708,0.0985,age,27.0,-1.3202,limite_credito,283928.72,0.342
15619801,0.0258,age,35.0,-1.3203,limite_credito,101700.73,0.1232
15619857,0.2416,active_member,1.0,-1.0709,age,65.0,0.6834
15619889,0.1724,age,27.0,-1.5232,products_number,1.0,0.4705
15619892,0.0505,products_number,2.0,-1.2294,active_member,0.0,0.3433
15619898,0.0269,products_number,2.0,-1.6489,age,56.0,1.5018
15619932,0.053,active_member,1.0,-1.4482,age,67.0,0.0971
15619935,0.2367,active_member,1.0,-1.166,age,61.0,0.6799
15619953,0.5024,country_germany,0.0,-0.2511,active_member,0.0,0.4185
15620000,0.0549,products_number,2.0,-1.1101,limite_credito,337597.39,0.1829
15620030,0.0517,age,30.0,-1.5754,products_number,1.0,0.4188
15620103,0.1947,active_member,1.0,-0.3918,products_number,1.0,0.1509
15620111,0.914,tenure,8.0,-0.3291,age,56.0,2.3312
15620123,0.2115,age,40.0,-0.6189,active_member,0.0,0.4017
15620268,0.4463,gender_Female,0.0,-0.3048,active_member,0.0,0.294
15620276,0.3277,age,38.0,-0.7396,products_number,3.0,2.6889
15620323,0.2987,products_number,2.0,-0.9955,active_member,0.0,0.2745
15620341,0.076,products_number,2.0,-1.4173,active_member,0.0,0.2195
15620344,0.1508,age,31.0,-1.5444,products_number,1.0,0.5658
15620372,0.0347,products_number,2.0,-1.3745,active_member,0.0,0.3348
15620398,0.0758,age,36.0,-1.1201,active_member,0.0,0.2954
15620505,0.1231,age,26.0,-1.1981,gender_Female,1.0,0.1546
15620507,0.1677,age,31.0,-1.1489,products_number,1.0,0.2795
15620557,0.0935,age,38.0,-0.7057,credit_score,561.0,0.1144
15620570,0.4656,gender_Female,0.0,-0.3028,active_member,0.0,0.3548
15620577,0.0295,products_number,2.0,-1.7346,age,47.0,0.5572
15620579,0.0326,products_number,2.0,-1.2667,gender_Female,1.0,0.2249
15620735,0.1599,age,34.0,-1.3012,active_member,0.0,0.3254
15620746,0.4362,gender_Female,0.0,-0.3789,active_member,0.0,0.3286
15620750,0.0605,age,30.0,-1.3178,credit_utilization,0.5463600367654162,0.0984
15620751,0.0443,products_number,2.0,-1.295,active_member,0.0,0.3522
15620758,0.029,products_number,2.0,-1.3429,active_member,0.0,0.316
15620832,0.0483,products_number,2.0,-1.2034,gender_Female,1.0,0.3025
15620836,0.1361,products_number,2.0,-1.2797,active_member,0.0,0.3084
15620936,0.0177,products_number,2.0,-1.1941,balance,0.0,0.0338
15620988,0.0856,products_number,2.0,-1.7792,age,47.0,0.3838
15621021,0.1311,products_number,2.0,-1.2757,active_member,0.0,0.3195
15621031,0.0206,age,29.0,-1.3389,active_member,0.0,0.3546
15621063,0.5361,tenure,8.0,-0.5416,active_member,0.0,0.3584
15621064,0.0556,age,25.0,-0.9481,limite_credito,378547.43,0.2236
15621075,0.3065,products_number,2.0,-1.1857,age,46.0,0.5068
15621093,0.1046,age,32.0,-1.1881,active_member,0.0,0.3564
15621116,0.3284,age,34.0,-1.3307,active_member,0.0,0.4291
15621140,0.0131,products_number,2.0,-1.3534,country_france,0.0,0.009
15621195,0.0631,products_number,2.0,-1.4409,active_member,0.0,0.3805
15621205,0.0833,age,36.0,-1.0207,credit_utilization,0.5139011718932617,0.1962
15621227,0.6452,active_member,1.0,-0.3629,age,47.0,0.8813
15621244,0.1086,age,38.0,-0.6394,products_number,1.0,0.1854
15621267,0.1181,age,34.0,-1.4052,products_number,1.0,0.4775
15621353,0.056,products_number,2.0,-1.3032,gender_Female,1.0,0.2906
15621409,0.0993,age,33.0,-1.4768,active_member,0.0,0.3478
15621432,0.0113,products_number,2.0,-1.3401,active_member,0.0,0.2865
15621435,0.3432,cidade_bordeaux,1.0,-0.2522,active_member,0.0,0.3478
15621440,0.0155,products_number,2.0,-1.5227,balance,-0.0,0.0569
15621457,0.0331,age,28.0,-1.6157,active_member,0.0,0.2689
15621466,0.5723,age,39.0,-0.7332,country_germany,1.0,0.5526
15621520,0.5206,limite_credito,405078.12,-0.3903,products_number,1.0,0.3573
15621546,0.1252,age,35.0,-1.0388,products_number,1.0,0.2317
15621629,0.0556,products_number,2.0,-1.2952,age,44.0,0.1797
15621644,0.0754,age,85.0,-1.4298,country_germany,1.0,0.2757
15621685,0.0304,age,30.0,-1.5649,active_member,0.0,0.2831
15621687,0.0209,products_number,2.0,-1.2177,active_member,0.0,0.2206
15621768,0.2049,estimated_salary,198398.68,-0.8708,age,47.0,0.3527
15621815,0.323,age,42.0,-0.3678,active_member,0.0,0.3595
15621818,0.0886,age,30.0,-1.3126,country_germany,1.0,0.3384
15621834,0.161,products_number,2.0,-1.395,active_member,0.0,0.3565
15621870,0.4464,age,42.0,-0.503,products_number,1.0,0.4822
15621893,0.0468,age,20.0,-1.2909,products_number,1.0,0.1121
15622003,0.1471,age,36.0,-1.1102,active_member,0.0,0.3478
15622017,0.1827,age,34.0,-1.0463,products_number,1.0,0.4617
15622083,0.2096,products_number,2.0,-1.1828,limite_credito,243141.11,0.3851
15622117,0.0538,age,33.0,-1.3689,active_member,0.0,0.2974
15622171,0.0828,age,32.0,-1.2378,active_member,0.0,0.3063
15622182,0.0623,age,29.0,-1.4257,active_member,0.0,0.2902
15622192,0.0258,products_number,2.0,-1.4298,cidade_zaragoza,1.0,0.1295
15622230,0.0328,products_number,2.0,-1.1551,gender_Female,1.0,0.1777
15622289,0.0728,products_number,2.0,-1.2557,gender_Female,1.0,0.3074
15622305,0.0996,age,34.0,-1.1629,limite_credito,216549.03,0.1854
15622321,0.1053,age,34.0,-1.3447,products_number,1.0,0.5069
15622370,0.1488,age,31.0,-1.2881,country_germany,1.0,0.3738
15622442,0.0368,products_number,2.0,-1.3615,active_member,0.0,0.2503
15622443,0.0187,products_number,2.0,-1.1861,credit_score,549.0,0.0241
15622454,0.0406,age,29.0,-1.1663,products_number,1.0,0.0867
15622461,0.4199,products_number,2.0,-1.0784,age,52.0,1.4462
15622470,0.057,tenure,10.0,-0.599,credit_utilization,0.946411279171963,0.0863
15622494,0.017,age,28.0,-1.3581,active_member,0.0,0.2897
15622507,0.1414,products_number,2.0,-1.2306,limite_credito,236526.25,0.2983
15622578,0.0572,age,36.0,-1.093,products_number,1.0,0.1092
15622585,0.0459,age,27.0,-1.3649,credit_utilization,0.4934940558534258,0.1677
15622658,0.0778,age,28.0,-1.8074,active_member,0.0,0.3524
15622729,0.1107,products_number,2.0,-1.5506,age,48.0,0.8231
15622750,0.3484,age,23.0,-1.5939,active_member,0.0,0.4364
15622774,0.0745,age,36.0,-1.1018,products_number,1.0,0.4243
15622801,0.0577,age,28.0,-1.3417,products_number,1.0,0.2176
15622833,0.1016,age,30.0,-1.4331,active_member,0.0,0.3021
15622834,0.3257,age,36.0,-1.0886,products_number,1.0,0.506
15622911,0.3091,active_member,1.0,-0.4939,age,44.0,0.4309
15623053,0.157,age,41.0,-0.5113,active_member,0.0,0.3343
15623062,0.0579,age,26.0,-1.4171,products_number,1.0,0.3057
15623072,0.0623,products_number,2.0,-1.2444,active_member,0.0,0.3097
15623082,0.1084,products_number,2.0,-1.2193,active_member,0.0,0.3207
15623102,0.0855,products_number,2.0,-0.7648,limite_credito,231272.33,0.3866
15623143,0.1969,products_number,2.0,-1.4909,active_member,0.0,0.3389
15623196,0.0645,active_member,1.0,-0.5236,products_number,1.0,0.0604
15623220,0.132,products_number,2.0,-1.375,active_member,0.0,0.3711
15623277,0.0179,products_number,2.0,-1.3017,gender_Female,1.0,0.2069
15623314,0.621,balance,190353.08,-0.6553,age,60.0,1.2977
15623346,0.0299,products_number,2.0,-1.2973,active_member,0.0,0.2944
15623357,0.0809,age,25.0,-1.2933,products_number,1.0,0.3374
15623430,0.0182,products_number,2.0,-1.2949,active_member,0.0,0.2115
15623450,0.109,age,29.0,-1.4163,products_number,1.0,0.2686
15623471,0.4349,age,40.0,-0.6248,country_germany,1.0,0.477
15623478,0.0813,age,33.0,-1.2868,limite_credito,154808.26,0.2216
15623489,0.1202,active_member,1.0,-1.2638,gender_Female,1.0,0.1333
15623502,0.4684,active_member,1.0,-0.961,age,57.0,1.3212
15623521,0.229,products_number,2.0,-1.0931,limite_credito,172647.96,0.3686
15623525,0.0793,age,32.0,-1.0732,products_number,1.0,0.181
15623560,0.1845,age,37.0,-0.6734,gender_Female,1.0,0.3032
15623566,0.2145,active_member,1.0,-0.4924,balance,46520.69,0.3182
15623595,0.0448,products_number,2.0,-1.2359,gender_Female,1.0,0.1884
15623644,0.0185,products_number,2.0,-1.2916,active_member,0.0,0.315
15623647,0.215,age,38.0,-0.9406,active_member,0.0,0.3519
15623649,0.0137,products_number,2.0,-1.3031,estimated_salary,15404.64,0.0357
15623668,0.0631,age,33.0,-1.2649,active_member,0.0,0.3462
15623695,0.0367,products_number,2.0,-1.2439,gender_Female,1.0,0.2222
15623730,0.054,age,36.0,-1.1617,products_number,1.0,0.4316
15623744,0.0538,age,36.0,-1.1136,products_number,1.0,0.1161
15623791,0.3532,age,42.0,-0.5473,active_member,0.0,0.3203
15623828,0.1957,age,32.0,-1.2011,products_number,1.0,0.4692
15623858,0.4921,gender_Female,0.0,-0.4554,age,46.0,0.5849
15623927,0.0494,products_number,2.0,-1.5695,age,57.0,1.4456
15623966,0.0738,products_number,2.0,-1.2398,gender_Female,1.0,0.2639
15623972,0.2093,age,25.0,-1.3996,country_germany,1.0,0.2766
15624013,0.4475,country_germany,0.0,-0.2678,active_member,0.0,0.3587
15624068,0.0207,age,27.0,-1.2867,gender_Female,1.0,0.2103
15624072,0.019,age,24.0,-1.3733,active_member,0.0,0.3734
15624170,0.0984,products_number,2.0,-0.883,limite_credito,97327.21,0.1941
15624186,0.1609,age,27.0,-1.4288,products_number,1.0,0.3688
15624188,0.0342,products_number,2.0,-1.2455,gender_Female,1.0,0.1877
15624229,0.0284,products_number,2.0,-1.2352,gender_Female,1.0,0.1884
15624293,0.6157,cidade_nice,1.0,-0.3145,age,48.0,0.8631
15624343,0.7601,tenure,7.0,-0.3458,age,51.0,1.3503
15624347,0.0185,products_number,2.0,-1.6477,estimated_salary,147715.83,0.1093
15624374,0.0107,products_number,2.0,-1.1986,credit_card,0.0,0.0221
15624391,0.1268,age,31.0,-0.9182,gender_Female,1.0,0.1936
15624397,0.2599,active_member,1.0,-0.5016,age,45.0,0.5757
15624423,0.0255,age,29.0,-1.5564,active_member,0.0,0.2286
15624424,0.1333,products_number,2.0,-1.408,age,50.0,1.0808
15624428,0.1284,age,26.0,-1.341,products_number,1.0,0.3181
15624437,0.0465,products_number,2.0,-1.1515,gender_Female,1.0,0.2828
15624451,0.0565,products_number,2.0,-1.3811,active_member,0.0,0.2697
15624471,0.0206,products_number,2.0,-1.4211,active_member,0.0,0.2496
15624528,0.0728,age,28.0,-1.1543,limite_credito,130115.26,0.2196
15624592,0.0194,products_number,2.0,-1.2883,estimated_salary,169915.02,0.1302
15624595,0.1195,age,36.0,-0.8339,gender_Female,1.0,0.1613
15624596,0.1163,age,25.0,-1.2577,estimated_salary,160176.47,0.2995
15624611,0.0414,products_number,2.0,-0.834,limite_credito,97237.67,0.2267
15624623,0.0278,age,36.0,-1.288,active_member,0.0,0.3412
15624633,0.2507,active_member,1.0,-0.499,age,46.0,0.6982
15624667,0.0917,age,37.0,-0.7574,products_number,1.0,0.1628
15624677,0.1685,products_number,2.0,-1.2465,active_member,0.0,0.2876
15624695,0.1206,active_member,1.0,-1.0143,gender_Female,1.0,0.1682
15624715,0.4325,active_member,1.0,-0.4456,products_number,1.0,0.4636
15624729,0.0838,age,29.0,-1.394,active_member,0.0,0.2897
15624775,0.1977,active_member,1.0,-1.3637,age,69.0,0.1451
15624781,0.029,age,36.0,-1.0193,gender_Female,1.0,0.1432
15624793,0.2398,age,25.0,-1.3484,active_member,0.0,0.4117
15624850,0.0564,age,32.0,-1.1809,active_member,0.0,0.2776
15624866,0.0624,products_number,2.0,-1.147,active_member,0.0,0.3134
15624892,0.0866,products_number,2.0,-1.0848,active_member,0.0,0.335
15624936,0.1242,age,37.0,-0.768,products_number,1.0,0.1172
15624995,0.2101,age,32.0,-0.8376,gender_Female,1.0,0.1878
15625021,0.0364,products_number,2.0,-1.6553,credit_score,585.0,0.078
15625023,0.3944,active_member,1.0,-0.4029,products_number,1.0,0.6424
15625035,0.1646,products_number,2.0,-1.0325,age,51.0,1.1629
15625047,0.2746,age,39.0,-0.6424,products_number,1.0,0.5057
15625126,0.0745,products_number,2.0,-1.4015,gender_Female,1.0,0.285
15625141,0.0258,age,28.0,-1.3461,active_member,0.0,0.3377
15625151,0.129,active_member,1.0,-1.2798,gender_Female,1.0,0.1166
15625247,0.2315,age,35.0,-1.36,products_number,1.0,0.5601
